ticker,count
GMF,0
PLLIF,0
VNTH,0
CSBB,0
SANA,0
NMGRF,0
TRSFF,0
SIRLF,0
CDGXY,0
THLPF,0
ALVRQ,0
BIESF,0
GMWKF,0
ALPMY,0
OCPNY,0
SQBG,0
WSM,0
SYHO,0
BBTVF,0
TFZI,0
CHKP,0
RAVE,0
PLYM,0
DDDA,0
SLF,0
NWLXF,0
LYXXF,0
ORXXF,0
LFSYY,0
KLKBY,0
OCEHF,0
KPSGF,0
MILEW,0
STRXF,0
TRKCY,0
JRVMF,0
CSTC,0
TCKGY,0
SPOM,0
HCHC,0
IYLD,0
MVXM,0
CPAH,0
CG,0
TGLTY,0
CREAF,0
TOIPY,0
BBUS,0
NGENF,0
PHYOF,0
ASAN,0
HUIZ,0
SSTRF,0
STLXF,0
SOCJF,0
SHMCF,0
MDLQ,0
TCPDF,0
PHPPY,0
PSKRF,0
MRC,0
FDRVF,0
MEMI,0
AIXXF,0
KBAL,0
FBC,0
RAZFF,0
LEVI,0
ROCLF,0
APVS,0
PXHI,0
OMVJF,0
APXZF,0
NNHHF,0
GASX,0
XME,0
CFEGF,0
GLRI,0
CDGLF,0
HIPR,0
BELFA,0
TWO.PRA,0
FGRBF,0
ZVTK,0
IRBS,0
KBWY,0
IFGL,0
KMMPF,0
GARLF,0
SGH,0
ARBV,0
EDUC,0
MTACW,0
EMMF,0
WACMY,0
GMGI,0
GSL,0
ABB,0
TRIP,0
ECOS,0
SRCE,0
MNKKQ,0
BYLOF,0
CNMD,0
SKNVY,0
RRIC,0
GGLDF,0
TSSI,0
CNP,0
DSYOF,0
PSR,0
FJTNY,0
WSHE,0
SUMXF,0
HSTO,0
PLRTF,0
KMMWF,0
GSV,0
GYSRF,0
HUTCY,0
AXDDF,0
RYPPF,0
TRVR,0
SBNGF,0
SECVY,0
FAX,0
TMHTY,0
RMGOF,0
TREN,0
NCPCF,0
UUMTF,0
MERT,0
EXLS,0
JKE,0
IPPTF,0
THKLY,0
DTSRF,0
LIBC,0
AYSI,0
TLK,0
ASHS,0
JE,0
SFWJ,0
BRG.PRC,0
NAIL,0
TINV.U,0
HUDLF,0
NKE,0
CASG,0
CCOZF,0
ELCO,0
VNLTF,0
VBTX,0
ICMB,0
DTATF,0
IMSCF,0
AMP,0
GLPJF,0
CVGI,0
TLXPF,0
SHBTF,0
BTAQU,0
BOSSY,0
VNRX,0
CBBB,0
TKOI,0
CNXC,0
SSVFF,0
JREIF,0
ERCHF,0
BTN,0
GGLT,0
COFSF,0
BMGRF,0
SRLY,0
CATG,0
RCMGF,0
OUSZF,0
STAF,0
MFIN,0
IEIH,0
FOXF,0
BIPC,0
UPBMF,0
UPRO,0
FXB,0
VRTX,0
NUFMF,0
LFVN,0
ZIMCF,0
FIVN,0
PLTK,0
WMHI,0
ANCTF,0
HWTFF,0
MSCZF,0
VYON,0
CATB,0
BMXI,0
EDULF,0
CBDC,0
HOIEF,0
HKSHF,0
FCAA,0
VDAHF,0
ENTG,0
FHILF,0
GLUC,0
KNBA,0
MONDY,0
FLUIF,0
IMSJF,0
THCBW,0
GPACF,0
MLPO,0
TBEV,0
SBUM,0
GCHK,0
GSBX,0
GLFH,0
SYBT,0
AGXLW,0
LEAF,0
KALY,0
YZCAY,0
GRCYU,0
TFAOF,0
WMLLF,0
MSCI,0
BPFH,0
WOLV,0
PTEXF,0
AAVVF,0
ARPTF,0
KUKAY,0
RLJ.PRA,0
UBOH,0
SXGAF,0
STMNF,0
KGBLY,0
HUTWF,0
AYTEF,0
TSTS,0
OJSCY,0
SPUS,0
STBI,0
ISSRF,0
AUGZ,0
IBTN,0
BCOV,0
FSCR,0
PZZPF,0
AEOXF,0
ETKNU,0
AXO,0
BRRDF,0
TNEXY,0
TRITW,0
SLSCF,0
AURX,0
SHYYF,0
MFA.PRB,0
ACP,0
BTEGF,0
IFMNF,0
PGTK,0
COTY,0
LCKYF,0
FRZT,0
PBBIF,0
RMTD,0
TMCV,0
IQEPF,0
MYPRF,0
MITT.PRB,0
INNPF,0
CRH,0
APTV.PRA,0
CORG,0
HEITF,0
NUNZ,0
NSNHF,0
ECMLF,0
SPSTF,0
SQCC,0
NPNGY,0
PIFR,0
SCFR,0
VFVA,0
JCDS,0
PRGCF,0
SYBRQ,0
ELEMF,0
GTSO,0
HPF,0
SMBVF,0
SVCBF,0
FPWM,0
GIK.U,0
FNAM,0
SHCC,0
MMIT,0
LSEA,0
PYCFF,0
DWLD,0
PANW,0
LVPR,0
COFI,0
CHKEZ,0
APO.PRB,0
CYGT,0
CLVLF,0
NBR,0
ESLOF,0
SCYX,0
PBCO,0
BIIO,0
LSAT,0
GNE,0
TKFTF,0
GREZF,0
PIAIF,0
EXSR,0
SUMO,0
TPL,0
PSMMF,0
BRGO,0
BGEM,0
HAWWF,0
ATBHF,0
EFZ,0
BAYN,0
RYHTY,0
UPYY,0
CYPJ,0
HLX,0
HCRB,0
DDEC,0
BKESF,0
PDS,0
TGRVF,0
EOPT,0
JBFCY,0
DTNOY,0
ALLWF,0
AWCMF,0
RSSFF,0
MJDLF,0
KORU,0
PRTFU,0
BRG.PRA,0
HLAHU,0
GEGR,0
SWRAY,0
NULV,0
BITE.U,0
ATLC,0
TVACW,0
UNP,0
BML.PRH,0
DUERF,0
AVRN,0
FDCFF,0
KSTR,0
RUNI,0
IPA,0
RAMPF,0
NNRX,0
HNHAY,0
CVVUF,0
DYFN,0
MCHVY,0
FNEC,0
RNA,0
GBT,0
LPRO,0
VNCI,0
SPTS,0
LFTSF,0
OICT,0
IWKS,0
EUSC,0
YSACU,0
CIM.PRD,0
GBTKF,0
GRNTF,0
CTOBF,0
ITLK,0
RLJ,0
MLPKF,0
RAFA,0
PPMT,0
DQJCF,0
GRPRF,0
CILJF,0
BGAOY,0
DBO,0
FEDX,0
CGAC,0
ASASF,0
SLRRF,0
ELUXY,0
SPPH,0
MBUMF,0
KIADF,0
PAKTY,0
EWPI,0
TGRO,0
UNAM,0
CSF,0
TLKMF,0
WARM,0
CMSQF,0
LFER,0
NSTG,0
YEXT,0
SAUNF,0
ATNI,0
AMUB,0
CCGM,0
VDAHY,0
OLCLF,0
SUVZ,0
JJG,0
CIL,0
EMMS,0
ISD,0
NHLG,0
BOLB,0
TVOG,0
VGUDF,0
DGEAF,0
ZNCM,0
HYSNF,0
GLGDF,0
GNOW,0
HLAN,0
CHK,0
TNMLF,0
PHBR,0
MSFN,0
GBOOF,0
LKMNF,0
LOIMF,0
LBGUF,0
QRTEA,0
STOT,0
PTHRF,0
EPRSQ,0
WEGOF,0
CLLIF,0
WHSI,0
PGLO,0
ANCN,0
GRNVU,0
NMMCF,0
ELRNF,0
STLM,0
OPGX,0
AHGIF,0
CWVLF,0
SVVZF,0
HLPXF,0
CKH,0
ARBGU,0
ATOM,0
SUNW,0
MGPUF,0
RGGGF,0
EQC,0
THGMF,0
EOSEW,0
AEZS,0
JIH.WS,0
RCIAF,0
PTHIY,0
XTPT,0
AMH.PRE,0
BCTF,0
OAK.PRB,0
NPIFF,0
CNPPF,0
HALXF,0
BSBK,0
PFIG,0
TRUE,0
SNLRF,0
PWWBF,0
VCVOF,0
QING,0
SKHCF,0
GDPEF,0
TNRK,0
AKOWF,0
IAUGF,0
ASBRF,0
MLTO,0
FLIDY,0
VITL,0
NAOV,0
MLP,0
LNKB,0
LVYN,0
ALG,0
CSGS,0
HKSHY,0
BRYAF,0
AFNL,0
VMCS,0
SOTDF,0
HOCPY,0
CMPY,0
DDRIQ,0
CAPL,0
WMK,0
SILXF,0
LDHUF,0
DPDW,0
ULSP,0
MMTV,0
DPNEF,0
PMXX,0
KULR,0
IVOV,0
ISXIF,0
UTRK,0
BSD,0
LMRKO,0
BCTXW,0
WYGPY,0
ARRRF,0
AOVTF,0
VQSLF,0
CONX,0
SNSFF,0
RAHGF,0
ISVIF,0
ABSSF,0
HOFJF,0
BNMDF,0
GFSZY,0
SJM,0
APGI,0
LIZI,0
BLOK,0
HSRT,0
PEBA,0
NTPL,0
BVHMY,0
AWLCF,0
USNZY,0
BFT,0
ABLGF,0
LFMD,0
CPSR.WS,0
HANBF,0
MAPL,0
MMSI,0
TNEYF,0
CYNK,0
GLNG,0
RAUMF,0
GLEO.WS,0
ATZAF,0
BRANF,0
HRNBF,0
OMHE,0
CZNB,0
MDRX,0
GGBXF,0
ALC,0
OMVZY,0
ASBFF,0
XYIGF,0
ALPP,0
MELI,0
BASX,0
PSAC,0
IHIT,0
SMTUF,0
MPFRF,0
SGTM,0
ARDNF,0
ENSG,0
HUNGF,0
HSNGF,0
WLSI,0
DRNG,0
RVTI,0
KEFI,0
BABB,0
STOSF,0
NTWK,0
ILAL,0
HFIAF,0
FGPHF,0
DSKIF,0
AFFN,0
PRDO,0
HERD,0
ALTG,0
PTC,0
SPPEF,0
GSPY,0
HCI,0
AVYA,0
AGCO,0
OMDHF,0
BTIM,0
AMHC,0
TZLTF,0
TNPH,0
JDSPY,0
GLP.PRA,0
NVST,0
NKG,0
GDXRF,0
KEQU,0
MLTCF,0
FECCF,0
SUOPY,0
HASGF,0
CLXS,0
HZTVF,0
GRDLY,0
FLCA,0
TAOFF,0
MULG,0
SILS,0
AXIM,0
ANXNF,0
IGFFF,0
DMNXF,0
PTIN,0
NYWKF,0
BFFAF,0
CWLDF,0
AXXTF,0
MSRDF,0
WLDN,0
SKYY,0
IEC,0
SILJ,0
NFG,0
PIAGF,0
VGT,0
CSUI,0
SSP,0
TICSF,0
RBSPF,0
AWEB,0
GTYHW,0
MMEX,0
MOTUY,0
OPHC,0
AXGC,0
JUVAF,0
XSHQ,0
TSDRF,0
INDXF,0
SSSPF,0
SPONF,0
SGRP,0
EPR.PRE,0
GBNY,0
KWLGF,0
BCC,0
FNBRF,0
CAEEF,0
VPPCF,0
QURT,0
COGV,0
DWNYF,0
ALMC,0
CAWRF,0
IHSXF,0
KEMX,0
SMBC,0
BIP.PRA,0
CPLFY,0
IHG,0
DIVO,0
JPC,0
SSSB,0
GTRL,0
OSSIF,0
PROV,0
PEB.PRF,0
MOTS,0
BTBT,0
SSEXF,0
CULL,0
RPAR,0
WTRU,0
OSIIF,0
IBO,0
VVI,0
HHC,0
XSPT,0
HIBB,0
TPDDF,0
AVDG,0
TRYXF,0
UIVM,0
BHFAO,0
AGC,0
NUVB.WS,0
FWLAF,0
CBLRF,0
GUESF,0
AVASF,0
TIAOF,0
RPLA.U,0
TROG,0
KIROY,0
IIGD,0
NDEKF,0
BWG,0
HREEF,0
MSTXF,0
SITM,0
DMF,0
THMMF,0
SEOVF,0
HLFDF,0
CHMI.PRB,0
GIK,0
JAGX,0
TRHC,0
PFDRU,0
CHLFF,0
IPOAF,0
GNCC,0
PCOFF,0
PTTCF,0
ALFNF,0
AWAEF,0
XNNHQ,0
KCDMF,0
BIEL,0
CFIV,0
BIRMF,0
TKBIF,0
FDCT,0
MBI,0
GKIT,0
BKUT,0
CHN,0
CDEFF,0
OSOTF,0
SEYE,0
ERNXY,0
AVXL,0
PSBC,0
STSC,0
ARAFF,0
AVIKF,0
PCBN,0
AETUF,0
PPLFF,0
CIMVF,0
INDS,0
TATUF,0
ETFBF,0
TGMGF,0
FNCL,0
JAX,0
QTS.PRA,0
KWHIY,0
HRDIL,0
KYMR,0
USIO,0
DCOHF,0
LKYSF,0
MXDU,0
CURR,0
FMPR,0
USBK,0
SCBFF,0
WRFRF,0
CNXT,0
MGPI,0
OSAT,0
OTEX,0
GULRY,0
EDGS,0
USAS,0
PSTV,0
JLMC,0
ECGFF,0
PGPM,0
MKTAY,0
AXELF,0
PLLMF,0
MGGI,0
CNBX,0
DHS,0
AKAM,0
MBINP,0
ENIA,0
SFTW,0
QPSF,0
DPMAY,0
SWEE,0
BOPFF,0
DAGXF,0
SPE.PRB,0
EVTNF,0
CAULF,0
BERY,0
RMCF,0
ALFVF,0
PGRWU,0
RDSMY,0
QFREF,0
PTFDF,0
ENIHF,0
PIM,0
ELTZ,0
OPBK,0
TPIL,0
LQDH,0
NOVRF,0
UCYB,0
AMZA,0
DHI,0
MSB,0
NRP,0
WARGF,0
NSEC,0
CSSEN,0
IOSP,0
IRLTY,0
APPHW,0
HURC,0
LYRTF,0
VIRI,0
QEBR,0
KGTFY,0
YMZNF,0
CNGFF,0
WRHLF,0
FWRD,0
BAOB,0
TRSBF,0
LKREF,0
USGA,0
ACIU,0
CMPI,0
NISN,0
SBSNY,0
UDRGY,0
MIUFF,0
DHF,0
GSMGW,0
GLIOF,0
VSQTF,0
NCV.PRA,0
ZHCLF,0
PCDVF,0
NDGPY,0
FTNT,0
SPDE,0
PCST,0
CLNY.PRI,0
CXP,0
IVW,0
MTSFY,0
VYEY,0
SYIEY,0
RDEIY,0
LUKFY,0
UZE,0
NRPR,0
VETOF,0
CRRVF,0
ASGRF,0
RDBBY,0
KWGPF,0
SNOIF,0
NYVA,0
NURO,0
WPPGF,0
MAHLY,0
CEHD,0
SPGHF,0
VOYRF,0
GPEOU,0
QK,0
ANGI,0
JMTM,0
EXNN,0
FARYF,0
SPHDF,0
ATAR,0
SNPW,0
CSTM,0
SPOWF,0
FSHYF,0
TOKE,0
WSO,0
GENSY,0
DJD,0
SVNDF,0
HZNM,0
DWEQ,0
SPCGF,0
APSG.WS,0
HLCN,0
DFTS,0
SYK,0
RVXCF,0
WNRC,0
SNMCY,0
ALACR,0
NIMU,0
EWA,0
SMRH,0
NOA,0
ORTIF,0
DWMF,0
TTLLF,0
MITSF,0
BCNN,0
LIVKU,0
LVHI,0
LPHM,0
KLIB,0
IEZ,0
ENOB,0
INLX,0
FRCH,0
LCUT,0
SOIEF,0
GEBEY,0
BZYR,0
MAGE,0
TPGY,0
CDOR,0
IIPR.PRA,0
WWLNF,0
MRTI,0
RECLF,0
ABR.PRA,0
BVHMF,0
AMXX,0
UNCHF,0
BZTAF,0
PAHGF,0
ZZCLF,0
NWNNF,0
ENVA,0
ONTRF,0
DIALF,0
SCKT,0
ODERF,0
NETLF,0
CICN,0
MOPN,0
XCPT,0
FCA,0
PREUF,0
GNGYF,0
PCYG,0
COSLF,0
CDFZF,0
FAGI,0
GMPXF,0
SGTSY,0
ILVOF,0
SVROF,0
CLABF,0
CKHUY,0
LMPMF,0
GLLA,0
FTMDF,0
CELZ,0
IDGGW,0
NKNIF,0
NUZE,0
PSHIF,0
FLWPF,0
SLAMU,0
NSHRF,0
NURPF,0
PDRDY,0
LQWC,0
YAMCY,0
WBSI,0
NGACU,0
NEXS,0
TLIF,0
WTCHF,0
PTTTS,0
GGNPF,0
LDP,0
PEMTF,0
MSNI,0
ETSY,0
MRGN,0
SOUPQ,0
NABXF,0
PGQWF,0
LGFRY,0
CBRE,0
KBPH,0
AFTC,0
AATP,0
AIXN,0
NEXI,0
UMC,0
FLOL,0
ROCCW,0
HIBS,0
CBH,0
FVD,0
GWHP,0
TARS,0
ITNRF,0
PHOS,0
BEUT,0
POGS,0
FKWL,0
YZCHF,0
OIGLF,0
KSIH,0
IRWD,0
RDFI,0
CSXXY,0
MDIBF,0
ASB.PRE,0
SITE,0
ELP,0
UAN,0
BRFS,0
SMHI,0
XNDRF,0
ITIC,0
STCO,0
UNOV,0
NCPLL,0
FXCNF,0
MGJNF,0
LBTSF,0
FSVEF,0
BTDG,0
YDVL,0
PIAHY,0
WEGZY,0
OKTA,0
RDIRF,0
CSIQ,0
IBOC,0
NTCXF,0
BCTX,0
RLLRF,0
WSLWY,0
CWEGF,0
SAXPF,0
RMMRF,0
NLBS,0
RAVN,0
GNL.PRB,0
OPTZF,0
SPUC,0
CNFR,0
VITOF,0
ISVPF,0
IBND,0
IVECF,0
RKUNF,0
SUPCF,0
RHP,0
BRVRF,0
BFHJ,0
SAIA,0
TAWNF,0
SAOGF,0
PNRG,0
DCMJF,0
IRPSY,0
JPPPF,0
SELF,0
VALE,0
IRLCF,0
WFSTF,0
MMC,0
NKTX,0
SGBX,0
ECMXF,0
ESSA,0
BSMQ,0
MLRYY,0
EQINY,0
CRDX,0
BLKCF,0
CRWKF,0
GLNCY,0
PECD,0
HYUP,0
TKYVY,0
SVNWF,0
APELY,0
EDOW,0
CHVEF,0
FMHS,0
SHRRF,0
GRRMY,0
EGDW,0
CHIM,0
USRC,0
CTABF,0
YUSG,0
PDYPY,0
IVVI,0
EBAY,0
GRPS,0
BUFD,0
RSF,0
EFIR,0
MFC,0
HALFF,0
GERI,0
RSTN,0
SMAS,0
PSA.PRD,0
PRMW,0
SYCRF,0
PLBN,0
AGNCO,0
CFCGY,0
MLTTY,0
LENSF,0
TPVY,0
NMREF,0
SHANF,0
FLRN,0
PKWY,0
OVZM,0
GWTI,0
ADCV,0
CNTCF,0
CLMHF,0
EVVVY,0
AHOTF,0
CPAMF,0
HCTPF,0
FNGGF,0
NFH.WS,0
TOKXF,0
NCFFF,0
TECO,0
MEG,0
AMRX,0
HMENF,0
BNCPY,0
SVOKU,0
BLUE,0
VEMLF,0
FUJCF,0
DNB,0
CMICF,0
WNXDF,0
CIM.PRC,0
HXGBF,0
CCIV.WS,0
ARCE,0
UNLYF,0
SFIO,0
BRBW,0
EMXC,0
JGCCF,0
IVTBF,0
FLDR,0
PXPEF,0
TCCO,0
ACU,0
ESTWF,0
KMF,0
NSTB.U,0
BSL,0
MLCOF,0
KWPCY,0
AWSL,0
ARWD,0
VCTL,0
OCX,0
EWZS,0
PCFBF,0
FTWS,0
TLND,0
EVARF,0
SMCBF,0
AVEVF,0
ISUUF,0
SIIXF,0
PIAC,0
LNDZF,0
WTIPF,0
RDMR,0
BILSU,0
AKO.B,0
BFIN,0
GUZOF,0
IPFF,0
SPRZ,0
NOBGY,0
SAPX,0
ROCAF,0
WFICF,0
BPOP,0
CFTLF,0
TULLF,0
NDDLF,0
NLR,0
GRNNF,0
DLTH,0
WEDG,0
SCZC,0
GDET,0
NADA,0
GLOB,0
VFL,0
PLHCF,0
VIZG,0
PIRGF,0
GBEI,0
SVPLF,0
FDCHF,0
YOJEF,0
RMGBW,0
ACDVF,0
BWMG,0
CAHCU,0
RGT,0
GRIL,0
MHVYF,0
PRTDF,0
MDNDF,0
TDHOY,0
IPAC,0
KALL,0
EUCR,0
ATCV,0
DALI,0
IFRTF,0
BTBD,0
HYFXF,0
ATMP,0
OPRT,0
NRACU,0
RWM,0
SUMGF,0
VCNX,0
MRK,0
VIBVY,0
AFHIF,0
ABKB,0
VDOMF,0
HSC,0
FBLQ,0
QVAL,0
FYX,0
FLTW,0
TREX,0
SLB,0
VGLT,0
SMLF,0
NMMCW,0
FOYJ,0
NSA,0
WGEE,0
AIVN,0
DFH,0
SPTM,0
SNTZ,0
NGCG,0
MUX,0
ULTRF,0
AMPYW,0
MTSKF,0
RFDA,0
LPLA,0
CIMEF,0
ZCPRF,0
VEC,0
SYG,0
CAPTF,0
PHEC,0
PXI,0
VIGI,0
IGRW,0
CMAUF,0
INO,0
ASSPF,0
KGHZF,0
STBEF,0
BKRKF,0
KDKN,0
RENU,0
LTUS,0
TTCFF,0
MYY,0
VOSOU,0
ITGR,0
QQXT,0
HBI,0
CMSYF,0
PTXLF,0
SISXF,0
VTAQR,0
UBCP,0
MGEE,0
ESLGF,0
AZRMF,0
ZONNF,0
BKMP,0
IQDY,0
WPCZF,0
VCMMF,0
PDSB,0
FBSS,0
MXL,0
GEO,0
AMEN,0
SGPRF,0
CYTR,0
ISCRF,0
MJLB,0
FMFG,0
MCHVF,0
EDXC,0
NWGC,0
WYNMF,0
AEEX,0
SRGGF,0
DLNG.PRA,0
UBT,0
TGOPF,0
TACYY,0
IBHB,0
UTWTF,0
CGEGF,0
AGGG,0
SINO,0
NIUWF,0
DRWN,0
JDST,0
IPAY,0
ELORY,0
PSA.PRK,0
WKPPF,0
CID,0
QEP,0
ESMC,0
NFEI,0
HRGLF,0
MRDH,0
GXTG,0
PETS,0
KFMNF,0
CEXE,0
GS.PRN,0
REPYF,0
ENJPY,0
DMAC,0
PSCI,0
DGICB,0
BUHPF,0
CGAM,0
IBKKF,0
ECPL,0
NCECF,0
SCNNF,0
VST.WSA,0
AVNS,0
NBAC,0
GTN,0
KIWB,0
CMRE.PRE,0
NSL,0
AROW,0
EQXWF,0
DOLLF,0
PYTCF,0
BCOW,0
CVI,0
NPNYY,0
CEVMF,0
BKBFF,0
KNGS,0
ESCA,0
NIPCF,0
SGTI,0
ONSTF,0
MGYXY,0
GRWG,0
TTMMF,0
GPXM,0
CTILF,0
HALYY,0
LTL,0
HMCBF,0
DWSH,0
FUSB,0
GPBI,0
AVMR,0
LUMB,0
CNENF,0
SCGRF,0
EMINF,0
KOREF,0
DCNNF,0
TAGP,0
XALL,0
PDTTF,0
TSYHY,0
SRBCF,0
RGBOQ,0
FTTRF,0
NQP,0
GCPEF,0
ASEA,0
STAL,0
BLL,0
HGHAF,0
IBSS,0
PCYO,0
COFUF,0
SOXX,0
GZUHF,0
GBFL,0
VRCI,0
AEF,0
PKW,0
TPGY.U,0
ADDDF,0
KRC,0
ARSEF,0
AAGEF,0
HGV,0
BYMOF,0
SGPLF,0
PBP,0
ECOCF,0
ONTXW,0
AIVTF,0
ANVS,0
AUVI,0
KHRWF,0
PBDIF,0
RFCS,0
CREJF,0
AQARF,0
FAUG,0
AVID,0
TEPCF,0
CRVL,0
IRME,0
PMGMF,0
AXS.PRE,0
BNNNF,0
WPS,0
WHYRF,0
CFMS,0
OGIG,0
IXOG,0
WMTN,0
SLCJY,0
FUJIF,0
KRANF,0
BNZIF,0
WNS,0
ASLEF,0
BORNY,0
BITW,0
BWL.A,0
MDEPY,0
MOMO,0
SUHJY,0
BRKWF,0
DNZOF,0
VANVF,0
RJIUF,0
VTMLF,0
HCMLY,0
AVIG,0
RRRT,0
BSPM,0
MDIBY,0
AMNF,0
FMO,0
MITEY,0
PME,0
BLUW,0
YRD,0
CCBK,0
JHMT,0
TTWPF,0
TIGCF,0
WKYN,0
QGLHF,0
BDMXF,0
FRSX,0
HUSV,0
IMRA,0
ISTXF,0
GFCJ,0
BSE,0
UEHPY,0
OPTT,0
BPHLF,0
ENG,0
EGMLF,0
SWRI,0
UNTY,0
TIMNF,0
RBKB,0
VGRSF,0
RPGRF,0
CNPTF,0
CBCFF,0
PRRFY,0
IPIC,0
ELIAF,0
CWBC,0
BFT.WS,0
SSGBF,0
NKOSF,0
TRTX,0
PHRZF,0
MPAD,0
CHPXF,0
EADSF,0
NTR,0
AMCT,0
HMNU,0
RTMFF,0
SRCRF,0
DTD,0
USB.PRQ,0
SRWRF,0
MRACU,0
ATEC,0
WAKHF,0
PLYN,0
YMDAF,0
TGEN,0
SHMMF,0
IGM,0
TPRE,0
UBAXF,0
SNP,0
BWLKF,0
ECCE,0
TTCM,0
CHUEF,0
SIPC,0
ECOW,0
OEC,0
HWAL,0
NEXD,0
BVNKF,0
DBEM,0
RPAI,0
GS.PRK,0
PMDP,0
LDOMF,0
BENZF,0
OCNB,0
EMGE,0
ONVVF,0
IEHS,0
TMAC.U,0
COIHF,0
VNRDF,0
IAG,0
TGVSF,0
ONDS,0
DUK,0
BANC.PRE,0
KXPLF,0
CAPA,0
BIS,0
PAE,0
EELV,0
AHICF,0
IYE,0
FFVWF,0
STMWF,0
NUMD,0
MGAWF,0
UBKZF,0
ATEST.H,0
OSTO,0
HDIV,0
BETW,0
CYYHF,0
COKE,0
CHNA,0
QDYN,0
CMSA,0
XAIR,0
UILCY,0
RRTS,0
CROTF,0
CHEOY,0
YCBD,0
CRQZF,0
CZBC,0
WOAM,0
SGFLF,0
SULMF,0
BFZ,0
JPPIF,0
CUCSF,0
CAJFF,0
GNWTY,0
DEQI,0
LPGDF,0
RHE.PRA,0
MKTY,0
KMSWF,0
HFC,0
PNPFF,0
GPRO,0
ABVC,0
TRCY,0
KEYCF,0
FRT,0
NCWAF,0
ITMC,0
CXDO,0
EBKDY,0
QIFTF,0
OONEF,0
STWRY,0
ICCH,0
EXROF,0
REPL,0
TRBMF,0
FNDC,0
HHSRF,0
CODI.PRB,0
KYSRW,0
NTCPF,0
GFKSY,0
RAAX,0
NTDOF,0
FINGF,0
MONRF,0
VLYPO,0
CHII,0
ORINF,0
BSCA,0
FSFG,0
ORGH,0
BMBYF,0
HABC,0
CUBI,0
BEES,0
RTRZY,0
JUHDY,0
FHBC,0
STXMF,0
ISJMF,0
FXRVF,0
GUDDY,0
MIHI,0
BOUVF,0
BHMCF,0
LZENF,0
SOBS,0
SUNTF,0
ASAZF,0
GCWOF,0
JKH,0
HTOOW,0
VERKF,0
AIDA,0
CFCV,0
ZKBHF,0
BITTF,0
FRLOF,0
BRKO,0
JRS,0
NMMCU,0
WLWHY,0
OBSJF,0
DLOC,0
CSBTF,0
SGMNF,0
SGLS,0
HMRZF,0
QPTFF,0
IDTVF,0
ZARFF,0
RSNHF,0
GPTGF,0
GHEU,0
DDIAF,0
RWCI,0
COIVF,0
HRTUF,0
FEDOF,0
ALDS,0
SOWG,0
SMEYF,0
FLMNW,0
BSEFY,0
HLSTF,0
GNSG,0
NWPX,0
IDRSF,0
TOT,0
TRKNY,0
GAHD,0
DMS.WS,0
KTWIF,0
SDVKF,0
FDHY,0
TBCRF,0
KKPCF,0
MMMKF,0
MSD,0
SVKEF,0
JNCCF,0
ORXGF,0
RLMD,0
IMEXF,0
BOWXU,0
WF,0
PKLBF,0
PFBN,0
ITCC,0
AFMJF,0
TVFCF,0
DLB,0
AQQRF,0
NCBS,0
VVCIF,0
SLVTF,0
MUB,0
GPORQ,0
RNSDF,0
ECSL,0
DION,0
TEI,0
GBFH,0
CNRR,0
HTHT,0
PLBC,0
IBB,0
BUL,0
BNTC,0
SSGPF,0
MREOF,0
NNRI,0
JZCLF,0
VRCV,0
EAOM,0
FTAI.PRA,0
PMX,0
ICGL,0
RVPHW,0
MMYT,0
SHANY,0
UIHC,0
SCSC,0
VIGLF,0
MFLPF,0
HKHHY,0
SCRYY,0
SNSE,0
FDUSG,0
CNBN,0
MCBC,0
NTFL,0
GOSY,0
BQAZF,0
KOSCF,0
ANPDF,0
EBCOY,0
SDOG,0
NGXXF,0
SOHVF,0
HIPS,0
DISCA,0
JXHGF,0
CINR,0
MCLDF,0
HONE,0
VIAAY,0
LSLT,0
AYYLF,0
ISRMF,0
ADCUF,0
UTRN,0
VSMD,0
PLYM.PRA,0
KPELY,0
ONKCF,0
KYHHY,0
HSTG,0
CYBD,0
HJVDF,0
GPLPF,0
QQQJ,0
PUDA,0
STKL,0
SIVB,0
SRG.PRA,0
PKKFF,0
MAJCQ,0
PIGEF,0
POYYF,0
GZITF,0
BDRY,0
DGNOF,0
CTRYY,0
VPLCF,0
VIACA,0
PZCUY,0
SPMD,0
CFVIU,0
POGWF,0
AOZOF,0
VIAO,0
FBMS,0
GCLL,0
REOP,0
ARTNA,0
LPG,0
ASHXF,0
TDS,0
CJPRY,0
CBB.PRB,0
EUXTF,0
MTGP,0
MAXD,0
EBR,0
SPNV.WS,0
SDMHF,0
SBSNF,0
NCRA,0
RCPUF,0
BSRC,0
PMAY,0
ICCC,0
CPRT,0
MKC.V,0
DALXF,0
GRBK,0
PCTGY,0
CCLP,0
KITL,0
YSG,0
PRENU,0
DSACU,0
BKEPP,0
WCUI,0
GXRFF,0
WASH,0
LDSF,0
KGFHF,0
GEGP,0
FREEF,0
BAC.PRM,0
PTMSY,0
BSCU,0
CVAC,0
CLLS,0
GMDTF,0
RDML,0
UBBSF,0
QNXC,0
ADGO,0
ABTZY,0
RLNCF,0
CIF,0
PSIQ,0
EVSO,0
CAOVY,0
RSI.WS,0
BCOLF,0
GNBT,0
FTSI,0
WWOW,0
GGZ,0
LVTSF,0
ATCN,0
OODVF,0
IIDDY,0
SAMOF,0
WGLD,0
CURM,0
UMICY,0
DAFL,0
STKMF,0
ARDDF,0
SRV,0
